TIMESTAMP,SENSOR_ID,VALUE,UNIT,MESSAGE
2025-05-23T15:57:56.663685,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: timed out (próba 1)
2025-05-23T15:57:57.164465,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T15:57:57.164465,H001,72.63,%
2025-05-23T15:57:57.165525,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T15:57:57.165525', 'value': 136.74, 'unit': 'lx'} (próba 1)"
2025-05-23T15:57:57.676304,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: timed out (próba 1)
2025-05-23T15:57:58.178571,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T15:57:58.178571,L001,136.74,lx
2025-05-23T15:57:58.178571,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T15:57:58.178571', 'value': 134.07, 'unit': 'AQI'} (próba 1)"
2025-05-23T15:57:58.683545,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: timed out (próba 1)
2025-05-23T15:57:59.185163,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T15:57:59.185163,AQ001,134.07,AQI
2025-05-23T15:58:00.186224,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'T001', 'timestamp': '2025-05-23T15:58:00.186224', 'value': 20, 'unit': '°C'} (próba 1)"
2025-05-23T15:58:00.695087,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: timed out (próba 1)
2025-05-23T15:58:01.197649,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T15:58:01.197649,T001,20,°C
2025-05-23T15:58:01.197649,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T15:58:01.197649', 'value': 71.19, 'unit': '%'} (próba 1)"
2025-05-23T15:58:01.705734,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: timed out (próba 1)
2025-05-23T15:58:02.207398,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T15:58:02.207398,H001,71.19,%
2025-05-23T15:58:02.207398,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T15:58:02.207398', 'value': 150.05, 'unit': 'lx'} (próba 1)"
2025-05-23T15:58:02.717728,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: timed out (próba 1)
2025-05-23T15:58:03.219825,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T15:58:03.219825,L001,150.05,lx
2025-05-23T15:58:03.219825,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T15:58:03.219825', 'value': 129.61, 'unit': 'AQI'} (próba 1)"
2025-05-23T15:58:03.733712,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: timed out (próba 1)
2025-05-23T15:58:04.236482,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T15:58:04.237482,AQ001,129.61,AQI
2025-05-23T15:58:05.240198,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'T001', 'timestamp': '2025-05-23T15:58:05.240198', 'value': 18.86, 'unit': '°C'} (próba 1)"
2025-05-23T15:58:05.743372,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: timed out (próba 1)
2025-05-23T15:58:06.245361,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T15:58:06.246360,T001,18.86,°C
2025-05-23T15:58:06.247396,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T15:58:06.247396', 'value': 72.07, 'unit': '%'} (próba 1)"
2025-05-23T15:58:06.754779,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: timed out (próba 1)
2025-05-23T15:58:07.255994,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T15:58:07.255994,H001,72.07,%
2025-05-23T15:58:07.256959,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T15:58:07.256959', 'value': 80.13, 'unit': 'lx'} (próba 1)"
2025-05-23T15:58:07.763020,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: timed out (próba 1)
2025-05-23T15:58:08.263591,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T15:58:08.263591,L001,80.13,lx
2025-05-23T15:58:08.263591,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T15:58:08.263591', 'value': 129.83, 'unit': 'AQI'} (próba 1)"
2025-05-23T15:58:08.774204,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: timed out (próba 1)
2025-05-23T15:58:09.276004,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T15:58:09.277054,AQ001,129.83,AQI
----- KONIEC SESJI -----
2025-05-23T16:19:21.872066,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T16:19:21.888528,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T16:19:21.888528,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'T001', 'timestamp': '2025-05-23T16:19:21.888528', 'value': 16.98, 'unit': '°C'} (próba 1)"
2025-05-23T16:19:21.890533,NETWORK,0,STATUS,INFO,Otrzymano potwierdzenie od serwera (ACK).
2025-05-23T16:19:21.890533,T001,16.98,°C
2025-05-23T16:19:21.891532,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T16:19:21.891532', 'value': 66.69, 'unit': '%'} (próba 1)"
2025-05-23T16:19:21.891532,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:19:22.392233,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:19:22.392233,H001,66.69,%
2025-05-23T16:19:22.393202,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T16:19:22.393202', 'value': 7599.24, 'unit': 'lx'} (próba 1)"
2025-05-23T16:19:22.394201,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:19:22.895287,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:19:22.896246,L001,7599.24,lx
2025-05-23T16:19:22.897245,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T16:19:22.897245', 'value': 262.18, 'unit': 'AQI'} (próba 1)"
2025-05-23T16:19:22.899288,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:19:23.402263,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:19:23.403310,AQ001,262.18,AQI
2025-05-23T16:19:24.406059,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'T001', 'timestamp': '2025-05-23T16:19:24.406059', 'value': 18.36, 'unit': '°C'} (próba 1)"
2025-05-23T16:19:24.408058,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:19:24.909913,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:19:24.910903,T001,18.36,°C
2025-05-23T16:19:24.911902,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T16:19:24.911902', 'value': 65.68, 'unit': '%'} (próba 1)"
2025-05-23T16:19:24.913902,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:19:25.415178,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:19:25.416184,H001,65.68,%
2025-05-23T16:19:25.417137,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T16:19:25.417137', 'value': 7624.77, 'unit': 'lx'} (próba 1)"
2025-05-23T16:19:25.419158,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:19:25.921429,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:19:25.921429,L001,7624.77,lx
2025-05-23T16:19:25.921429,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T16:19:25.921429', 'value': 263.79, 'unit': 'AQI'} (próba 1)"
2025-05-23T16:19:25.922377,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:19:26.423341,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:19:26.424342,AQ001,263.79,AQI
2025-05-23T16:19:27.427198,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'T001', 'timestamp': '2025-05-23T16:19:27.427198', 'value': 16.88, 'unit': '°C'} (próba 1)"
2025-05-23T16:19:27.427198,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:19:27.928805,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:19:27.928805,T001,16.88,°C
2025-05-23T16:19:27.929508,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T16:19:27.929508', 'value': 67.43, 'unit': '%'} (próba 1)"
2025-05-23T16:19:27.929508,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:19:28.430912,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:19:28.431946,H001,67.43,%
2025-05-23T16:19:28.432946,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T16:19:28.432946', 'value': 7584.83, 'unit': 'lx'} (próba 1)"
2025-05-23T16:19:28.434941,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:19:28.937408,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:19:28.937408,L001,7584.83,lx
2025-05-23T16:19:28.938344,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T16:19:28.938344', 'value': 217.99, 'unit': 'AQI'} (próba 1)"
2025-05-23T16:19:28.939344,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:19:29.440717,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:19:29.440717,AQ001,217.99,AQI
----- KONIEC SESJI -----
2025-05-23T16:20:32.118800,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T16:20:32.119800,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T16:20:32.119800,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'T001', 'timestamp': '2025-05-23T16:20:32.119800', 'value': 2.45, 'unit': '°C'} (próba 1)"
2025-05-23T16:20:32.121800,NETWORK,0,STATUS,INFO,Otrzymano potwierdzenie od serwera (ACK).
2025-05-23T16:20:32.121800,T001,2.45,°C
2025-05-23T16:20:32.121800,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T16:20:32.121800', 'value': 47.61, 'unit': '%'} (próba 1)"
2025-05-23T16:20:32.122800,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:20:32.623304,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T16:20:32.121800', 'value': 47.61, 'unit': '%'} (próba 2)"
2025-05-23T16:20:32.623304,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 2)
2025-05-23T16:20:33.124695,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:20:33.125695,H001,47.61,%
2025-05-23T16:20:33.126696,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T16:20:33.126696', 'value': 44.64, 'unit': 'lx'} (próba 1)"
2025-05-23T16:20:33.127690,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:20:33.630157,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T16:20:33.126696', 'value': 44.64, 'unit': 'lx'} (próba 2)"
2025-05-23T16:20:33.630157,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 2)
2025-05-23T16:20:34.131398,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:20:34.131398,L001,44.64,lx
2025-05-23T16:20:34.131398,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T16:20:34.131398', 'value': 64.96, 'unit': 'AQI'} (próba 1)"
2025-05-23T16:20:34.132398,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:20:34.632871,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T16:20:34.131398', 'value': 64.96, 'unit': 'AQI'} (próba 2)"
2025-05-23T16:20:34.632871,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 2)
2025-05-23T16:20:35.133760,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:20:35.134716,AQ001,64.96,AQI
2025-05-23T16:20:36.137465,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'T001', 'timestamp': '2025-05-23T16:20:36.137465', 'value': 0.56, 'unit': '°C'} (próba 1)"
2025-05-23T16:20:36.139099,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:20:36.641021,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'T001', 'timestamp': '2025-05-23T16:20:36.137465', 'value': 0.56, 'unit': '°C'} (próba 2)"
2025-05-23T16:20:36.642060,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 2)
2025-05-23T16:20:37.143990,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:20:37.143990,T001,0.56,°C
2025-05-23T16:20:37.143990,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T16:20:37.143990', 'value': 49.21, 'unit': '%'} (próba 1)"
2025-05-23T16:20:37.143990,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:20:37.646080,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T16:20:37.143990', 'value': 49.21, 'unit': '%'} (próba 2)"
2025-05-23T16:20:37.647077,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 2)
2025-05-23T16:20:38.150438,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:20:38.151420,H001,49.21,%
2025-05-23T16:20:38.152472,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T16:20:38.152472', 'value': 61.84, 'unit': 'lx'} (próba 1)"
2025-05-23T16:20:38.154481,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:20:38.656378,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T16:20:38.152472', 'value': 61.84, 'unit': 'lx'} (próba 2)"
2025-05-23T16:20:38.657355,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 2)
2025-05-23T16:20:39.158292,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:20:39.158292,L001,61.84,lx
2025-05-23T16:20:39.158292,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T16:20:39.158292', 'value': 65.33, 'unit': 'AQI'} (próba 1)"
2025-05-23T16:20:39.159306,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:20:39.660590,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T16:20:39.158292', 'value': 65.33, 'unit': 'AQI'} (próba 2)"
2025-05-23T16:20:39.661632,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 2)
2025-05-23T16:20:40.163410,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:20:40.164363,AQ001,65.33,AQI
2025-05-23T16:20:41.167414,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'T001', 'timestamp': '2025-05-23T16:20:41.167414', 'value': 2.1, 'unit': '°C'} (próba 1)"
2025-05-23T16:20:41.167414,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:20:41.669187,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'T001', 'timestamp': '2025-05-23T16:20:41.167414', 'value': 2.1, 'unit': '°C'} (próba 2)"
2025-05-23T16:20:41.670152,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 2)
2025-05-23T16:20:42.172579,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:20:42.172579,T001,2.1,°C
2025-05-23T16:20:42.172579,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T16:20:42.172579', 'value': 48.19, 'unit': '%'} (próba 1)"
2025-05-23T16:20:42.172579,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:20:42.674402,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T16:20:42.172579', 'value': 48.19, 'unit': '%'} (próba 2)"
2025-05-23T16:20:42.675344,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 2)
2025-05-23T16:20:43.178080,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:20:43.179469,H001,48.19,%
2025-05-23T16:20:43.180365,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T16:20:43.180365', 'value': 33.67, 'unit': 'lx'} (próba 1)"
2025-05-23T16:20:43.181409,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:20:43.683520,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T16:20:43.180365', 'value': 33.67, 'unit': 'lx'} (próba 2)"
2025-05-23T16:20:43.684522,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 2)
2025-05-23T16:20:44.186469,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:20:44.187512,L001,33.67,lx
2025-05-23T16:20:44.188521,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T16:20:44.188521', 'value': 63.08, 'unit': 'AQI'} (próba 1)"
2025-05-23T16:20:44.189509,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:20:44.691704,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T16:20:44.188521', 'value': 63.08, 'unit': 'AQI'} (próba 2)"
2025-05-23T16:20:44.691704,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 2)
2025-05-23T16:20:45.192506,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:20:45.193464,AQ001,63.08,AQI
----- KONIEC SESJI -----
2025-05-23T16:34:35.314075,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T16:34:35.331632,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T16:34:35.331632,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'T001', 'timestamp': '2025-05-23T16:34:35.331632', 'value': 14.79, 'unit': '°C'} (próba 1)"
2025-05-23T16:34:35.333606,NETWORK,0,STATUS,INFO,Otrzymano potwierdzenie od serwera (ACK).
2025-05-23T16:34:35.333606,T001,14.79,°C
2025-05-23T16:34:35.333606,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T16:34:35.333606', 'value': 63.82, 'unit': '%'} (próba 1)"
2025-05-23T16:34:35.334631,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:34:35.835353,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T16:34:35.333606', 'value': 63.82, 'unit': '%'} (próba 2)"
2025-05-23T16:34:35.835353,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 2)
2025-05-23T16:34:36.336220,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T16:34:35.333606', 'value': 63.82, 'unit': '%'} (próba 3)"
2025-05-23T16:34:36.336220,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 3)
2025-05-23T16:34:36.837403,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:34:36.838444,H001,63.82,%
2025-05-23T16:34:36.839444,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T16:34:36.839444', 'value': 50.78, 'unit': 'lx'} (próba 1)"
2025-05-23T16:34:36.841443,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:34:37.343488,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T16:34:36.839444', 'value': 50.78, 'unit': 'lx'} (próba 2)"
2025-05-23T16:34:37.343488,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 2)
2025-05-23T16:34:37.844860,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T16:34:36.839444', 'value': 50.78, 'unit': 'lx'} (próba 3)"
2025-05-23T16:34:37.846523,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 3)
2025-05-23T16:34:38.348116,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:34:38.349158,L001,50.78,lx
